@relation auml_eml_1_d

@attribute F4_plsa_topic_1 numeric
@attribute F4_plsa_topic_2 numeric
@attribute F4_plsa_topic_3 numeric
@attribute F4_plsa_topic_4 numeric
@attribute F4_plsa_topic_5 numeric
@attribute F4_plsa_topic_6 numeric
@attribute F4_plsa_topic_7 numeric
@attribute F4_plsa_topic_8 numeric
@attribute F4_plsa_topic_9 numeric
@attribute F4_plsa_topic_10 numeric
@attribute class numeric

@data
0.267126,0.263779,0.055193,0.106772,0.044988,0.049594,0.030751,0.107616,0.046112,0.028068,0
0.258092,0.20812,0.013354,0.043529,0.238167,0.014409,0.032059,0.043145,0.117019,0.032107,0
0.142217,0.098443,0.015892,0.097635,0.018417,0.004713,0.474398,0.076906,0.021507,0.049873,0
0.035043,0.171343,0.173891,0.105583,0.220396,0.004327,0.091412,0.104497,0.074483,0.019024,0
0.273993,0.181413,0.048471,0.096071,0.050864,0.025899,0.048949,0.202336,0.048566,0.023438,0
0.034684,0.160406,0.052701,0.105661,0.165253,0.044149,0.094683,0.13149,0.045459,0.165514,0
0.126722,0.176901,0.026917,0.336957,0.084231,0.022649,0.064645,0.030385,0.034939,0.095655,0
0.004177,0.036552,0.0402,0.017314,0.760455,0.069762,0.013943,0.018063,0.022043,0.017491,0
0.15341,0.196917,0.038466,0.149331,0.065367,0.057722,0.062301,0.083776,0.116566,0.076143,0
0.115625,0.33359,0.026018,0.116529,0.037847,0.009244,0.084352,0.052194,0.040355,0.184245,0
0.377798,0.048895,0.016338,0.056554,0.100329,0.021629,0.040392,0.272937,0.038218,0.02691,0
0.056109,0.418496,0.055539,0.068831,0.020207,0.023848,0.185051,0.067021,0.067247,0.037652,0
0.044517,0.468697,0.049135,0.124595,0.030915,0.038254,0.070864,0.05379,0.082949,0.036283,0
0.017436,0.058616,0.706802,0.047154,0.036092,0.022486,0.027126,0.020524,0.044153,0.01961,1
0.010986,0.060669,0.077515,0.040038,0.636542,0.04325,0.030948,0.037023,0.038792,0.024238,0
0.028893,0.182897,0.073942,0.048398,0.198875,0.100157,0.066197,0.119274,0.11934,0.062025,0
0.052898,0.307487,0.048414,0.130041,0.059463,0.054716,0.12297,0.098926,0.087866,0.037218,0
0.063097,0.260287,0.077241,0.194527,0.095967,0.020212,0.026375,0.098826,0.033132,0.130336,0
0.034884,0.300384,0.170841,0.026657,0.04928,0.09907,0.096715,0.024786,0.180082,0.017301,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.033694,0.215178,0.027746,0.180507,0.08757,0.138734,0.087086,0.136162,0.067471,0.025852,0
0.094404,0.30806,0.04042,0.218334,0.052113,0.018565,0.053015,0.062688,0.11992,0.032482,0
0.036447,0.18557,0.060828,0.144729,0.152402,0.062976,0.125396,0.106522,0.087865,0.037265,0
0.305165,0.241829,0.013522,0.069467,0.008449,0.020811,0.193159,0.098576,0.038767,0.010255,0
0.093668,0.22902,0.042322,0.211679,0.042943,0.034912,0.07897,0.148561,0.07542,0.042505,0
0.070145,0.199182,0.044905,0.176776,0.048406,0.060097,0.146193,0.11812,0.083467,0.052708,0
0.056403,0.215072,0.046826,0.153289,0.226614,0.035131,0.069098,0.081396,0.053505,0.062666,0
0.054957,0.16346,0.082772,0.145219,0.201661,0.041099,0.056448,0.080417,0.088627,0.08534,0
0.182451,0.160239,0.022504,0.108568,0.088616,0.142579,0.032109,0.1968,0.048056,0.018078,0
0.036471,0.278402,0.080595,0.140609,0.095478,0.096374,0.072211,0.074425,0.089196,0.036239,0
0.050038,0.156391,0.067032,0.197179,0.060892,0.12768,0.092631,0.106095,0.107174,0.034889,0
0.06882,0.292939,0.035842,0.226256,0.027829,0.044192,0.072356,0.101384,0.100693,0.02969,0
0.064057,0.254821,0.047503,0.203632,0.047835,0.055415,0.094784,0.106958,0.079755,0.045241,0
0.300189,0.146082,0.027041,0.125884,0.071862,0.049155,0.047998,0.077823,0.132566,0.0214,0
0.003842,0.540467,0.006353,0.030438,0.029333,0.006655,0.089836,0.2721,0.017049,0.003927,0
0.494728,0.087938,0.014172,0.042889,0.122736,0.032672,0.010795,0.132759,0.032776,0.028533,0
0.049156,0.066742,0.06371,0.316236,0.03381,0.0042,0.106432,0.07218,0.027378,0.260155,0
0.034758,0.152716,0.049272,0.170234,0.326595,0.038678,0.059182,0.06338,0.069265,0.03592,0
0.126306,0.15374,0.080652,0.059408,0.117307,0.036183,0.099189,0.101561,0.182572,0.043082,0
0.013345,0.071935,0.172748,0.025332,0.067113,0.414259,0.049901,0.111021,0.057148,0.017198,0
0.144761,0.204724,0.10816,0.074316,0.144631,0.027259,0.03414,0.103741,0.096924,0.061345,0
0.51164,0.086414,0.034235,0.002534,0.047803,0.020202,0.011204,0.053933,0.018289,0.213746,0
0.013379,0.065291,0.082824,0.046215,0.603752,0.043228,0.029726,0.040864,0.046713,0.028008,0
0.174932,0.161042,0.053841,0.225661,0.084608,0.054323,0.067467,0.129757,0.023543,0.024826,0
0.83931,0.025476,0.00947,0.005198,0.001254,0,0.018919,0.088361,0.010776,0.001236,0
0.088347,0.221639,0.052659,0.131461,0.10718,0.021297,0.100762,0.124642,0.091205,0.060808,0
0.317001,0.098279,0.012378,0.057014,0.049443,0.015778,0.040349,0.376405,0.023091,0.010262,0
0.079214,0.100808,0.027739,0.115637,0.053577,0.029579,0.08005,0.440688,0.04989,0.022819,0
0.328167,0.094315,0.010116,0.016879,0.02043,0.007967,0.261157,0.206346,0.013301,0.041322,0
0.148044,0.213302,0.004143,0.216967,0.014474,0.006944,0.042575,0.106538,0.050905,0.196107,0
0.091181,0.566678,0.044406,0.089337,0.027322,0.009794,0.049616,0.049682,0.056763,0.01522,0
0.377798,0.048895,0.016338,0.056554,0.100329,0.021629,0.040392,0.272937,0.038218,0.02691,0
0.030079,0.256168,0.024972,0.093035,0.031481,0.392526,0.048656,0.054726,0.048086,0.020271,0
0.342558,0.105741,0.028219,0.089329,0.114572,0.046356,0.048677,0.141518,0.041964,0.041064,0
0.018376,0.371055,0.056789,0.1714,0.076142,0.024486,0.091238,0.147432,0.025617,0.017465,0
0.025413,0.20672,0.077484,0.131169,0.131216,0.092825,0.161477,0.075459,0.05942,0.038817,0
0.030062,0.120143,0.038818,0.089695,0.038919,0.032867,0.520629,0.054809,0.043787,0.030272,0
0.113732,0.133861,0.131614,0.036274,0.033505,0.011318,0.02503,0.300368,0.206189,0.008109,0
0.201946,0.086579,0.058478,0.061856,0.15626,0.036216,0.052173,0.232177,0.080913,0.033403,0
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.036633,0.284045,0.054789,0.108362,0.056547,0.14088,0.074702,0.133224,0.085663,0.025155,0
0.006947,0.212074,0.013686,0.119553,0.071322,0.007286,0.215,0.110941,0.156479,0.086712,0
0.078849,0.147653,0.319734,0.083103,0.044237,0.064375,0.068182,0.05183,0.093587,0.048451,0
0.031942,0.164107,0.027486,0.132274,0.115065,0.070498,0.248678,0.100623,0.051915,0.057413,0
0.059496,0.23362,0.062256,0.192906,0.051703,0.075709,0.096913,0.097505,0.085095,0.044797,0
0.162603,0.136972,0.089739,0.132701,0.033423,0.232203,0.106758,0.064711,0.030112,0.010777,0
0.537368,0.117015,0.069854,0.08279,0.029397,0.011473,0.019884,0.074297,0.030343,0.027579,0
0.120856,0.132066,0.194425,0.204186,0.034666,0.033106,0.094977,0.097316,0.063099,0.025304,0
0.080237,0.163509,0.060606,0.045217,0.120121,0.031833,0.027095,0.04208,0.05608,0.373222,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.105443,0.280524,0.07616,0.178444,0.036164,0.031346,0.087587,0.095824,0.070592,0.037916,0
0.043829,0.274034,0.076102,0.167021,0.050108,0.059158,0.087236,0.104751,0.08526,0.052501,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.038495,0.23004,0.04317,0.252215,0.052243,0.05211,0.081815,0.09344,0.084202,0.07227,0
0.253219,0.102564,0.020993,0.150127,0.128382,0.013394,0.049599,0.204863,0.026588,0.050271,0
0.38518,0.126552,0.005853,0.125285,0.025894,0.017656,0.098421,0.159364,0.044667,0.01113,0
0.063416,0.211681,0.023904,0.084229,0.125201,0.049214,0.168233,0.118099,0.109662,0.046362,0
0.028157,0.029549,0.001145,0.130732,0.007238,0.721445,0.020205,0.009035,0.033862,0.018632,0
0.033334,0.180333,0.018773,0.028394,0.13136,0.206797,0.148253,0.132131,0.045127,0.075499,0
0.052,0.052768,0.059484,0.081295,0.041837,0.069846,0.340198,0.095839,0.038854,0.16788,0
0.128874,0.148317,0.072664,0.137637,0.060964,0.046899,0.138923,0.134558,0.10227,0.028894,0
0.067621,0.224854,0.058322,0.141523,0.073795,0.032203,0.107658,0.104558,0.103052,0.086415,0
0.058828,0.303938,0.027301,0.190881,0.063976,0.047687,0.078688,0.136483,0.072024,0.020195,0
0.235469,0.258288,0.021921,0.156455,0.050609,0.01024,0.038062,0.186072,0.031324,0.011561,0
0.281582,0.107806,0.011083,0.032987,0.040474,0.070381,0.141847,0.263226,0.036115,0.014499,0
0.174926,0.096166,0.037022,0.164785,0.166084,0.115721,0.033129,0.096741,0.093686,0.02174,0
0.224,0.103325,0.039449,0.1943,0.030982,0.038638,0.091613,0.156878,0.038178,0.082637,0
0.034041,0.186186,0.124866,0.165922,0.052458,0.120868,0.04522,0.159658,0.090341,0.020439,0
0.13979,0.203702,0.049758,0.187612,0.055667,0.059379,0.063147,0.101804,0.10931,0.029832,0
0.040529,0.211884,0.056869,0.112109,0.232385,0.066287,0.060761,0.122861,0.066338,0.029977,0
0.031565,0.118473,0.027039,0.019722,0.05308,0.08105,0.380078,0.167474,0.064827,0.056692,0
0.436985,0.122394,0.022447,0.002415,0.132941,0.005786,0.001509,0.139383,0.016024,0.120115,0
0.155601,0.068245,0.143089,0.02398,0.214425,0.063896,0.028842,0.156865,0.08769,0.057366,0
0.052948,0.256436,0.069888,0.217337,0.048814,0.038123,0.10223,0.098995,0.074314,0.040916,0
0.077356,0.283951,0.035585,0.160047,0.083216,0.027849,0.093605,0.158938,0.048773,0.03068,0
0.154795,0.055111,0.034872,0.217445,0.229353,0.046976,0.029736,0.164151,0.04527,0.022292,0
0.016072,0.062101,0.130827,0.063291,0.05525,0.046812,0.042689,0.027007,0.089345,0.466608,0
0.038428,0.159842,0.037989,0.138251,0.024776,0.173733,0.043141,0.321775,0.044104,0.017959,0
0.005599,0.045071,0.150844,0.057046,0.130497,0.10589,0.400507,0.045085,0.045587,0.013874,0
0.03994,0.554988,0.047356,0.11474,0.026766,0.03627,0.04347,0.052192,0.057838,0.02644,0
0.05072,0.099767,0.057892,0.100281,0.074375,0.371719,0.098475,0.076106,0.059113,0.011552,0
0.278055,0.111853,0.01812,0.057689,0.151371,0.036318,0.05389,0.120002,0.102359,0.070343,0
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.019335,0.049107,0.12612,0.031336,0.042023,0.021003,0.049597,0.04885,0.024893,0.587737,0
0.016492,0.033932,0.025443,0.054713,0.569476,0.083816,0.080995,0.03286,0.056266,0.046006,0
0.063922,0.192454,0.046385,0.092884,0.122133,0.064486,0.080839,0.277571,0.019625,0.039702,0
0.054639,0.139975,0.056895,0.464935,0.036645,0.036259,0.071372,0.063719,0.047563,0.027998,0
0.377798,0.048895,0.016338,0.056554,0.100329,0.021629,0.040392,0.272937,0.038218,0.02691,0
0.070871,0.425367,0.053053,0.184344,0.035001,0.033173,0.055169,0.078739,0.048796,0.015488,0
0.319871,0.104233,0.022692,0.070129,0.058388,0.01881,0.144784,0.211773,0.032609,0.01671,0
0.35466,0.105228,0.034357,0.090393,0.133059,0.021872,0.026218,0.091629,0.116817,0.025767,0
0.071257,0.262613,0.04329,0.22529,0.038347,0.027247,0.099853,0.109946,0.092589,0.029568,0
0.015054,0.081458,0.226072,0.034787,0.045834,0.037038,0.022172,0.31933,0.1927,0.025555,1
0.043681,0.044915,0.126557,0.074358,0.367487,0.037768,0.084698,0.151656,0.027948,0.040931,0
0.080594,0.182724,0.05775,0.191025,0.064452,0.063171,0.070397,0.074188,0.130584,0.085115,0
0.07054,0.041083,0.04735,0.038658,0.535112,0.107414,0.03701,0.052284,0.029857,0.040692,0
0.062157,0.061794,0.03541,0.094498,0.134675,0.068951,0.118154,0.098844,0.249822,0.075695,0
0.009044,0.103571,0.551924,0.115666,0.038194,0.040358,0.022905,0.037225,0.05885,0.022264,1
0.008452,0.048809,0.699115,0.042658,0.037228,0.03799,0.031326,0.026136,0.046889,0.021397,1
0.017003,0.073745,0.130567,0.048688,0.384831,0.120693,0.115853,0.035728,0.051112,0.021782,0
0.012226,0.060573,0.666981,0.043208,0.044165,0.020228,0.026057,0.057964,0.04626,0.022338,1
0.021644,0.155019,0.333268,0.086869,0.040691,0.078246,0.02811,0.019105,0.194734,0.042314,1
0.061339,0.125269,0.060812,0.184626,0.09427,0.018665,0.064024,0.054601,0.260933,0.075463,0
0.009031,0.027117,0.749871,0.038779,0.037753,0.019439,0.033489,0.023457,0.034136,0.026926,1
0.034502,0.063494,0.086458,0.03711,0.027692,0.045472,0.030373,0.032266,0.614213,0.028421,1
0.004087,0.024005,0.153955,0.023919,0.037483,0.594132,0.02171,0.019089,0.060704,0.060917,0
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.162526,0.082071,0.025803,0.072875,0.029833,0.038299,0.136056,0.39485,0.020453,0.037234,0
0.029384,0.037301,0.555871,0.011568,0.122684,0.042296,0.014276,0.015781,0.077747,0.093093,1
0,0.1526,0.015086,0.510745,0.081121,0.004799,0.057643,0.109013,0.047934,0.021058,0
0.003887,0.051703,0.16809,0.043002,0.057908,0.088103,0.031894,0.03415,0.483968,0.037295,1
0.008445,0.02556,0.331711,0.083441,0.009924,0.065722,0.011739,0.045501,0.374769,0.043188,1
0.006703,0.173453,0.128949,0.087146,0.099066,0.115153,0.172424,0.131458,0.035572,0.050076,0
0.016688,0.087229,0.064002,0.050512,0.548951,0.090548,0.038316,0.038078,0.038598,0.027077,0
0.024316,0.157547,0.054913,0.050471,0.072131,0.007585,0.440204,0.025264,0.044386,0.123183,0
0.001366,0.115326,0.015519,0.019015,0.235858,0.302076,0.048464,0.025944,0.116188,0.120245,0
0.009714,0.115531,0.059092,0.053274,0.418305,0.150713,0.035582,0.048528,0.0375,0.07176,0
0.007234,0.050423,0.072405,0.065762,0.291376,0.33858,0.069488,0.038294,0.058907,0.00753,0
0.00786,0.071176,0.575191,0.075693,0.046526,0.044775,0.029215,0.036177,0.079282,0.034104,1
0.063508,0.066056,0.02526,0.478717,0.024936,0.010854,0.04341,0.02629,0.07995,0.181019,0
0.011373,0.116339,0.055653,0.064874,0.396165,0.160773,0.03715,0.048721,0.0431,0.065851,0
0.012322,0.277428,0.044426,0.221942,0.062181,0.056857,0.108233,0.070708,0.063431,0.082472,0
0.123817,0.211191,0.242047,0.044887,0.020981,0.189032,0.023601,0.028273,0.041938,0.074232,0
0.022162,0.041244,0.522901,0.115066,0.027865,0.049348,0.014855,0.011854,0.183691,0.011014,1
0.010008,0.057672,0.069343,0.036756,0.623894,0.07958,0.026481,0.03204,0.036883,0.027344,0
0.008908,0.064484,0.697193,0.056304,0.034477,0.029588,0.026,0.018326,0.043851,0.020869,1
0.004784,0.024843,0.084821,0.019015,0.089947,0.626358,0.019781,0.026738,0.036155,0.067556,0
0.049754,0.333003,0.025997,0.253451,0.018054,0.035471,0.083706,0.092527,0.04005,0.067986,0
0.018747,0.626428,0.003686,0.077998,0.044555,0.01058,0.030329,0.033694,0.145331,0.008652,0
0.056722,0.06176,0.072871,0.098528,0.082233,0.034416,0.109367,0.054713,0.143499,0.285892,0
0.049754,0.333003,0.025997,0.253451,0.018054,0.035471,0.083706,0.092527,0.04005,0.067986,0
0.012304,0.1049,0.365666,0.052461,0.02657,0.079588,0.062915,0.033435,0.188503,0.073658,1
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.1119,0.076328,0.07906,0.39251,0.039874,0.023563,0.066856,0.058375,0.070061,0.081472,0
0.158196,0.138615,0.066461,0.15782,0.095814,0.054682,0.110916,0.15157,0.051984,0.013942,0
0.009885,0.103243,0.082895,0.088595,0.038547,0.03915,0.118437,0.048672,0.239258,0.231319,0
0.008193,0.085083,0.379063,0.061319,0.049148,0.027243,0.03369,0.034305,0.300855,0.021102,1
0.006703,0.173453,0.128949,0.087146,0.099066,0.115153,0.172424,0.131458,0.035572,0.050076,0
0.016232,0.076944,0.147108,0.046271,0.493502,0.038043,0.042941,0.038668,0.068583,0.031708,0
0.288492,0.089762,0.05343,0.165564,0.068564,0.016877,0.033547,0.201354,0.06274,0.01967,0
0.010336,0.061028,0.07088,0.03797,0.625182,0.071989,0.025983,0.031946,0.036359,0.028326,0
0.049754,0.333003,0.025997,0.253451,0.018054,0.035471,0.083706,0.092527,0.04005,0.067986,0
0.032474,0.055209,0.081147,0.166162,0.051561,0.058508,0.069939,0.04308,0.065397,0.376523,0
0.004966,0.056944,0.273951,0.064234,0.023828,0.049458,0.031706,0.019155,0.458333,0.017426,1
0.01317,0.038125,0.10469,0.019237,0.043824,0.525371,0.019136,0.022316,0.191428,0.022704,1
0.009714,0.115531,0.059092,0.053274,0.418305,0.150713,0.035582,0.048528,0.0375,0.07176,0
0.002432,0.034922,0.360679,0.023633,0.044801,0.05136,0.030435,0.028909,0.405797,0.017033,1
0.012271,0.04437,0.198221,0.021967,0.022622,0.461521,0.018356,0.018953,0.128414,0.073303,1
0.00431,0.074976,0.180824,0.034475,0.047143,0.078918,0.343593,0.032551,0.184277,0.018932,1
0,0.016164,0.376208,0.244988,0,0,0.067072,0.119761,0.089383,0.086423,0
0.007132,0.036006,0.614537,0.039432,0.02639,0.025511,0.048104,0.027427,0.116687,0.058774,1
0.055025,0.340195,0.152743,0.070674,0.035991,0.018535,0.054244,0.096986,0.035811,0.139796,0
0.061171,0.095753,0.039467,0.214822,0.285155,0.021249,0.054439,0.087058,0.113224,0.027662,1
0.012322,0.277428,0.044426,0.221942,0.062181,0.056857,0.108233,0.070708,0.063431,0.082472,0
0.013485,0.122207,0.119553,0.138443,0.05592,0.079595,0.093815,0.073837,0.08253,0.220616,0
0.027775,0.086795,0.113628,0.075646,0.419543,0.076307,0.049111,0.052462,0.068418,0.030316,0
0.003108,0.035092,0.102167,0.030343,0.08062,0.045881,0.029218,0.359271,0.280002,0.034297,1
0.005422,0.031423,0.096882,0.039198,0.088923,0.048191,0.616237,0.044089,0.016076,0.01356,0
0.026285,0.296713,0.005169,0.117326,0.083629,0.014834,0.155023,0.072072,0.216819,0.01213,0
0.044213,0.069934,0.073571,0.045661,0.037272,0.148418,0.041284,0.041578,0.028154,0.469915,0
0.039463,0.155607,0.066865,0.077273,0.030241,0.076884,0.176702,0.250568,0.100284,0.026114,0
0.013227,0.073523,0.08285,0.042809,0.607017,0.047296,0.030997,0.035534,0.042876,0.023871,0
0.040487,0.054498,0.034899,0.208439,0.064765,0.057984,0.168951,0.171049,0.068585,0.130343,0
0.017201,0.049925,0.320401,0.055914,0.068123,0.049447,0.031717,0.042546,0.327672,0.037055,1
0.020732,0.115933,0.069995,0.076188,0.034549,0.046461,0.058479,0.087183,0.020024,0.470457,0
0.006034,0.116846,0.394653,0.186169,0.060925,0.029307,0.039007,0.02629,0.096161,0.044609,1
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0,0,0,0,0,0,0,1,0,0,1
0.00341,0.055849,0.332235,0.036883,0.021184,0.029813,0.377284,0.012996,0.074389,0.055956,1
0.00772,0.052372,0.610392,0.054341,0.040889,0.065715,0.035744,0.03168,0.076197,0.024951,1
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.008905,0.067389,0.1992,0.058909,0.049633,0.207349,0.070742,0.159361,0.138042,0.04047,1
0.009296,0.054022,0.226735,0.0563,0.043973,0.228913,0.077743,0.178236,0.091372,0.033411,1
0.016688,0.087229,0.064002,0.050512,0.548951,0.090548,0.038316,0.038078,0.038598,0.027077,0
0.012412,0.089843,0.527204,0.06578,0.04493,0.054715,0.047686,0.030458,0.095364,0.031606,1
0.013485,0.122207,0.119553,0.138443,0.05592,0.079595,0.093815,0.073837,0.08253,0.220616,0
0.005708,0.039011,0.10035,0.038593,0.051617,0.377024,0.021868,0.018471,0.309088,0.038271,1
0.006394,0.143455,0.572807,0.064208,0.029341,0.030814,0.023598,0.01643,0.09788,0.015073,1
0.020697,0.080005,0.094318,0.114993,0.019649,0.200452,0.185374,0.109274,0.074412,0.100827,0
0.056722,0.06176,0.072871,0.098528,0.082233,0.034416,0.109367,0.054713,0.143499,0.285892,0
0.010683,0.035155,0.29126,0.040073,0.016462,0.057437,0.013339,0.00936,0.072534,0.4537,1
0.014474,0.081658,0.103566,0.037425,0.423266,0.053357,0.128771,0.073491,0.066241,0.01775,0
0.009628,0.021429,0.060689,0.026202,0.462441,0.302499,0.01827,0.024273,0.04859,0.025979,0
0.011587,0.071634,0.475339,0.064811,0.062465,0.059179,0.033883,0.039914,0.143011,0.038176,1
0.062988,0.099753,0.14719,0.068509,0.123818,0.042004,0.084622,0.160292,0.14993,0.060896,1
0.095442,0.032015,0,0.15073,0.053638,0.042413,0.198803,0.16223,0.237485,0.027244,0
0.177682,0.113805,0.076659,0.107446,0.081531,0.163668,0.035685,0.132813,0.085863,0.024848,0
0.014331,0.078535,0.549527,0.063745,0.037962,0.038613,0.033154,0.024488,0.127497,0.032147,1
0.015905,0.08791,0.504534,0.067433,0.067135,0.058247,0.053535,0.039143,0.074508,0.031648,1
0.019999,0.047622,0.066156,0.047401,0.041556,0.472229,0.032201,0.030666,0.210603,0.031568,1
0.018801,0.096062,0.106926,0.043412,0.031471,0.035558,0.086179,0.037868,0.110081,0.433642,0
0,0.284208,0.020502,0.299976,0.002621,0.016081,0.101253,0.179323,0.06176,0.034276,0
0.057202,0.073175,0.277431,0.095972,0.033599,0.037805,0.061359,0.027383,0.311579,0.024493,1
0.002534,0.008822,0.021137,0.015187,0.299734,0.337462,0.043048,0.020237,0.224895,0.026943,0
0.000238,0.030437,0.385828,0.092589,0.099439,0.041842,0.018932,0.043711,0.25302,0.033964,1
0.030576,0.045819,0.046263,0.070781,0.406849,0.222555,0.054946,0.023076,0.085457,0.013678,0
0.030456,0.134211,0.077218,0.049631,0.044994,0.028058,0.057167,0.087962,0.051842,0.43846,0
0.00737,0.063145,0.062673,0.030667,0.44538,0.205223,0.073827,0.034801,0.049753,0.02716,0
0.012356,0.104245,0.029459,0.094324,0.122705,0.105352,0.189071,0.047539,0.164941,0.130007,0
0.031589,0.071379,0.134543,0.056453,0.041001,0.262195,0.039883,0.042678,0.282796,0.037483,1
0.007575,0.042024,0.506064,0.041485,0.036472,0.217138,0.025736,0.012751,0.03923,0.071525,1
0.010321,0.040798,0.134753,0.069957,0.106933,0.022796,0.469614,0.049407,0.014638,0.080784,0
0.012356,0.104245,0.029459,0.094324,0.122705,0.105352,0.189071,0.047539,0.164941,0.130007,0
0.009101,0.067382,0.681961,0.047038,0.036827,0.028271,0.024572,0.021184,0.05833,0.025335,1
0.00786,0.093192,0.02967,0.120032,0.113542,0.46299,0.067622,0.034949,0.051372,0.01877,0
0.064842,0.120248,0.183504,0.123454,0.051767,0.038931,0.198521,0.077252,0.136585,0.004896,0
0.044213,0.069934,0.073571,0.045661,0.037272,0.148418,0.041284,0.041578,0.028154,0.469915,0
0.029704,0.075794,0.067567,0.074881,0.024998,0.045961,0.066831,0.031892,0.059529,0.522843,0
0.005993,0.051691,0.053852,0.034932,0.619229,0.060275,0.029733,0.041992,0.066493,0.03581,0
0.016187,0.087723,0.096324,0.290529,0.034093,0.070624,0.121718,0.182527,0.022862,0.077414,0
0.010685,0.126952,0.046055,0.029987,0.414147,0.209531,0.033532,0.034441,0.033899,0.06077,0
0.00154,0.091185,0.4892,0.037029,0.057599,0.057399,0.034481,0.032109,0.156371,0.043087,1
0.011996,0.227621,0.049038,0.167674,0.05871,0.071102,0.211176,0.06001,0.058392,0.08428,0
0.017133,0.099797,0.100927,0.035588,0.367538,0.0507,0.155597,0.080082,0.07384,0.018797,0
0,0.041077,0.097783,0.027473,0.631623,0.037741,0.024919,0.022702,0.115491,0.001191,0
0.083062,0.123315,0.034328,0.159571,0.047935,0.064603,0.065204,0.11743,0.048245,0.256307,0
0.05734,0.084118,0.054825,0.102583,0.056205,0.049101,0.117855,0.062026,0.148518,0.267428,0
0.012226,0.060573,0.666981,0.043208,0.044165,0.020228,0.026057,0.057964,0.04626,0.022338,1
0.001579,0.212739,0.347002,0.069063,0.005898,0.019339,0.097247,0.031318,0.174014,0.041802,0
0.123817,0.211191,0.242047,0.044887,0.020981,0.189032,0.023601,0.028273,0.041938,0.074232,0
0.130129,0.023798,0.506428,0.009188,0.016417,0.054903,0.238503,0.020634,0,0,0
0.038772,0.058283,0.044892,0.042576,0.064708,0.323955,0.099559,0.028845,0.153353,0.145058,0
0.014253,0.059308,0.118525,0.039698,0.042342,0.017106,0.032139,0.034737,0.013775,0.628115,0
0.012608,0.020004,0.15635,0.102968,0.065398,0.039687,0.031909,0.012107,0.536648,0.022323,1
0.007234,0.050423,0.072405,0.065762,0.291376,0.33858,0.069488,0.038294,0.058907,0.00753,0
0.028777,0.117495,0.077911,0.086389,0.023987,0.032481,0.088909,0.03767,0.110265,0.396116,0
0.0031,0.013187,0.582347,0.025014,0.016595,0.226992,0.012014,0.006082,0.035433,0.079235,1
0.003606,0.076218,0.082858,0.259189,0.10517,0.247615,0.047059,0.123024,0.047691,0.007571,0
0.044548,0.047809,0.036982,0.035652,0.700279,0.037353,0.023884,0.031282,0.027181,0.01503,0
0.061844,0.089982,0.063531,0.06591,0.037543,0.015984,0.063836,0.053943,0.048867,0.498561,0
0.018747,0.626428,0.003686,0.077998,0.044555,0.01058,0.030329,0.033694,0.145331,0.008652,0
0.1119,0.076328,0.07906,0.39251,0.039874,0.023563,0.066856,0.058375,0.070061,0.081472,0
0.018965,0.094114,0.025331,0.084761,0.350137,0.143625,0.131689,0.049579,0.054782,0.047017,0
0.008512,0.045243,0.448605,0.033051,0.031885,0.032485,0.021473,0.02127,0.04364,0.313836,1
0.005034,0.014733,0.041992,0.029354,0.215921,0.56374,0.022498,0.049457,0.037593,0.019677,0
0.00194,0.439411,0.11974,0.055035,0.048684,0.011929,0.185508,0.048704,0.032474,0.056576,0
0.010212,0.105199,0.474008,0.0801,0.024001,0.036443,0.035592,0.049516,0.165312,0.019617,1
0.027545,0.076794,0.099187,0.065256,0.034532,0.28627,0.037351,0.043851,0.289736,0.039478,1
0.029704,0.075794,0.067567,0.074881,0.024998,0.045961,0.066831,0.031892,0.059529,0.522843,0
0.001579,0.212739,0.347002,0.069063,0.005898,0.019339,0.097247,0.031318,0.174014,0.041802,0
0,0.419242,0.176195,0.025283,0.006992,0.032303,0.041583,0.017207,0.181587,0.099608,0
0.003915,0.022996,0.147482,0.022913,0.035907,0.611195,0.020797,0.018286,0.058152,0.058356,0
0.039137,0.059256,0.093993,0.033217,0.037573,0.04146,0.031099,0.044851,0.586555,0.03286,1
0.039463,0.155607,0.066865,0.077273,0.030241,0.076884,0.176702,0.250568,0.100284,0.026114,0
0.056924,0.129825,0.181459,0.048313,0.046559,0.077047,0.109935,0.049187,0.097861,0.20289,0
0.016187,0.087723,0.096324,0.290529,0.034093,0.070624,0.121718,0.182527,0.022862,0.077414,0
